Date,Last Price_RGUSTL,Return_RGUSTL,Last Price_NDX,Return_NDX,VIX,Cluster
7/11/2022,6203.649,-0.02070805,11860.28,-0.021888239,26.17,1
7/12/2022,6107.532,-0.015493623,11744.99,-0.009720681,27.29,1
7/13/2022,6076.813,-0.005029691,11728.53,-0.001401449,26.82,1
7/14/2022,6104.062,0.004484094,11768.4,0.003399403,26.4,1
7/15/2022,6211.914,0.01766889,11983.62,0.018287958,24.23,1
7/18/2022,6144.159,-0.010907266,11877.5,-0.008855421,25.3,1
7/19/2022,6342.139,0.032222473,12249.42,0.031312987,24.5,1
7/20/2022,6459.368,0.018484142,12439.68,0.015532164,23.88,1
7/21/2022,6535.3637,0.011765191,12619.41,0.014448121,23.11,1
7/22/2022,6374.4262,-0.024625638,12396.47,-0.017666436,23.03,1
7/25/2022,6323.782,-0.007944903,12328.41,-0.005490273,23.36,1
7/26/2022,6189.113,-0.021295642,12086.9,-0.019589712,24.69,1
7/27/2022,6506.469,0.051276491,12601.47,0.042572537,23.24,1
7/28/2022,6573.862,0.010357845,12717.87,0.009237018,22.33,1
7/29/2022,6681.942,0.016440868,12947.97,0.018092652,21.33,1
8/1/2022,6664.538,-0.002604632,12940.78,-0.000555299,22.84,1
8/2/2022,6642.083,-0.003369326,12901.6,-0.003027638,23.93,1
8/3/2022,6839.296,0.029691439,13253.26,0.027257084,21.95,1
8/4/2022,6865.663,0.003855221,13311.04,0.004359682,21.44,1
8/5/2022,6846.38,-0.002808614,13207.69,-0.007764232,21.15,1
8/8/2022,6803.757,-0.006225626,13159.16,-0.003674375,21.29,1
8/9/2022,6726.379,-0.011372834,13008.17,-0.011474137,21.77,1
8/10/2022,6940.447,0.031825147,13378.32,0.028455194,19.74,0
8/11/2022,6893.178,-0.006810656,13291.99,-0.006452978,20.2,1
8/12/2022,7045.015,0.02202714,13565.87,0.020604891,19.53,0
8/15/2022,7080.66,0.005059606,13667.18,0.007468006,19.95,0
8/16/2022,7050.581,-0.00424805,13635.21,-0.00233918,19.69,0
8/17/2022,6979.303,-0.010109521,13470.86,-0.012053353,19.9,0
8/18/2022,7004.242,0.003573279,13505.99,0.002607851,19.56,0
8/19/2022,6853.638,-0.021501827,13242.9,-0.019479505,20.6,1
8/22/2022,6659.117,-0.028382153,12890.54,-0.026607465,23.8,1
8/23/2022,6646.987,-0.001821563,12881.79,-0.000678792,24.11,1
8/24/2022,6657.929,0.001646159,12917.86,0.002800077,22.82,1
8/25/2022,6792.314,0.020184204,13143.58,0.017473482,21.78,1
8/26/2022,6487.637,-0.044856142,12605.17,-0.040963725,25.56,1
8/29/2022,6399.346,-0.013609115,12484.32,-0.009587336,26.21,1
8/30/2022,6335.595,-0.009962112,12342.7,-0.01134383,26.21,1
8/31/2022,6285.714,-0.007873136,12272.03,-0.005725652,25.87,1
9/1/2022,6250.335,-0.005628478,12274.63,0.000211864,25.56,1
9/2/2022,6166.584,-0.013399442,12098.44,-0.014353997,25.47,1
9/6/2022,6108.324,-0.009447694,12011.31,-0.007201755,26.91,1
9/7/2022,6214.252,0.017341582,12259.39,0.020653867,24.64,1
9/8/2022,6232.049,0.002863901,12321.19,0.005041034,23.61,1
9/9/2022,6381.709,0.024014574,12588.29,0.021678101,22.79,1
9/12/2022,6475.106,0.014635108,12739.72,0.012029434,23.87,1
9/13/2022,6101.274,-0.057733727,12033.62,-0.05542508,27.27,1
9/14/2022,6131.496,0.004953392,12134.4,0.00837487,26.16,1
9/15/2022,5993.027,-0.022583233,11927.49,-0.017051523,26.27,1
9/16/2022,5950.691,-0.00706421,11861.38,-0.005542658,26.3,1
9/19/2022,6003.5,0.008874432,11953.27,0.007746991,25.76,1
9/20/2022,5963.947,-0.006588323,11851.54,-0.008510642,27.16,1
9/21/2022,5870.49,-0.015670327,11637.79,-0.018035631,27.99,1
9/22/2022,5823.282,-0.008041577,11501.65,-0.011698097,27.35,1
9/23/2022,5741.3552,-0.014068836,11311.24,-0.016555016,29.92,1
9/26/2022,5705.218,-0.006294193,11254.11,-0.005050728,32.26,2
9/27/2022,5720.227,0.00263075,11271.75,0.001567427,32.6,2
9/28/2022,5792.283,0.012596703,11493.83,0.019702353,30.18,2
9/29/2022,5623.07,-0.029213524,11164.78,-0.028628403,31.84,2
9/30/2022,5516.224,-0.019001364,10971.22,-0.01733666,31.62,2
10/3/2022,5690.224,0.031543317,11229.73,0.023562557,30.1,2
10/4/2022,5884.982,0.034226772,11582.54,0.031417496,29.07,1
10/5/2022,5898.896,0.002364323,11573.18,-0.000808113,28.55,1
10/6/2022,5865.131,-0.005723952,11485.5,-0.007576137,30.52,2
10/7/2022,5612.778,-0.043025978,11039.47,-0.038834182,31.36,2
10/10/2022,5521.545,-0.016254518,10926.97,-0.010190707,32.45,2
10/11/2022,5435.232,-0.015632038,10791.35,-0.012411492,33.63,2
10/12/2022,5425.473,-0.001795508,10785.62,-0.000530981,33.57,2
10/13/2022,5571.026,0.026827707,11033.58,0.02298987,31.94,2
10/14/2022,5402.925,-0.030174155,10692.06,-0.030952782,32.02,2
10/17/2022,5589.625,0.034555357,11062.53,0.034649076,31.37,2
10/18/2022,5634.543,0.008035959,11147.74,0.007702578,30.5,2
10/19/2022,5609.238,-0.004491047,11103.38,-0.003979282,30.76,2
10/20/2022,5620.486,0.002005263,11046.71,-0.005103851,29.98,1
10/21/2022,5748.59,0.022792335,11310.33,0.023864119,29.69,1
10/24/2022,5822.055,0.012779656,11430.26,0.010603581,29.85,1
10/25/2022,5948.945,0.02179471,11669.99,0.020973276,28.46,1
10/26/2022,5715.128,-0.039303944,11405.9,-0.022629839,27.28,1
10/27/2022,5580.8855,-0.023488975,11191.63,-0.018785892,27.39,1
10/28/2022,5830.871,0.044793161,11546.21,0.031682606,25.75,1
10/31/2022,5742.157,-0.015214537,11405.57,-0.01218062,25.88,1
11/1/2022,5663.354,-0.013723589,11288.95,-0.010224829,25.81,1
11/2/2022,5450.226,-0.037632823,10906.34,-0.033892435,25.86,1
11/3/2022,5294.2931,-0.028610355,10690.6,-0.019781155,25.3,1
11/4/2022,5368.7297,0.014059781,10857.03,0.015567882,24.55,1
11/7/2022,5460.883,0.017164824,10977,0.011049983,24.35,1
11/8/2022,5507.717,0.008576269,11059.5,0.007515715,25.54,1
11/9/2022,5375.57,-0.023993063,10797.55,-0.023685519,26.09,1
11/10/2022,5852.039,0.088635996,11605.96,0.074869762,23.53,1
11/11/2022,5987.569,0.023159449,11817.01,0.018184622,22.52,1
11/14/2022,5920.007,-0.011283711,11700.94,-0.009822282,23.73,1
11/15/2022,6019.998,0.016890352,11871.15,0.014546695,24.54,1
11/16/2022,5922.634,-0.016173427,11699.09,-0.014493962,24.11,1
11/17/2022,5915.988,-0.001122136,11676.86,-0.001900148,23.93,1
11/18/2022,5909.249,-0.001139117,11677.02,1.37023E-05,23.12,1
11/21/2022,5831.776,-0.013110465,11553.45,-0.010582323,22.36,1
11/22/2022,5937.257,0.018087286,11724.84,0.01483453,21.29,1
11/23/2022,6002.101,0.010921542,11838.72,0.009712712,20.35,1
11/25/2022,5947.563,-0.009086485,11756.03,-0.006984708,20.5,1
11/28/2022,5820.389,-0.021382539,11587.75,-0.014314356,22.21,1
11/29/2022,5762.769,-0.009899682,11503.45,-0.007274924,21.89,1
11/30/2022,6078.166,0.054730113,12030.06,0.04577844,20.58,1
12/1/2022,6092.263,0.002319285,12041.89,0.00098337,19.84,0
12/2/2022,6057.39,-0.005724146,11994.26,-0.003955359,19.06,0
12/5/2022,5952.04,-0.017391979,11786.8,-0.017296607,20.75,1
12/6/2022,5814.981,-0.023027231,11549.69,-0.020116571,22.17,1
12/7/2022,5770.234,-0.007695124,11497.39,-0.00452826,22.68,1
12/8/2022,5852.292,0.014220914,11637.5,0.012186244,22.29,1
12/9/2022,5818.34,-0.005801488,11563.33,-0.006373362,22.83,1
12/12/2022,5931.687,0.019480986,11706.44,0.012376193,25,1
12/13/2022,6028.918,0.016391795,11834.21,0.010914505,22.55,1
12/14/2022,5982.183,-0.007751806,11740.92,-0.007883078,21.14,1
12/15/2022,5744.213,-0.039779793,11345.22,-0.03370264,22.83,1
12/16/2022,5685.24,-0.010266506,11243.72,-0.008946499,22.62,1
12/19/2022,5588.184,-0.017071575,11084.59,-0.014152789,22.42,1
12/20/2022,5603.238,0.002693898,11072.42,-0.001097921,21.48,1
12/21/2022,5694.957,0.016368928,11235.88,0.014762807,20.07,1
12/22/2022,5541.717,-0.026908017,10956.14,-0.024897026,21.97,1
12/23/2022,5552.677,0.001977726,10985.45,0.002675212,20.87,1
12/27/2022,5480.503,-0.012998055,10822.51,-0.014832346,21.65,1
12/28/2022,5388.686,-0.016753389,10679.34,-0.013228909,22.14,1
12/29/2022,5547.818,0.029530761,10951.05,0.025442584,21.44,1
12/30/2022,5541.748,-0.001094124,10939.76,-0.001030951,21.67,1
1/3/2023,5493.717,-0.008667121,10862.64,-0.007049515,22.9,1
1/4/2023,5492.68,-0.000188761,10914.8,0.004801779,22.01,1
1/5/2023,5373.497,-0.021698515,10741.22,-0.015903177,22.46,1
1/6/2023,5516.171,0.026551425,11040.35,0.027848792,21.13,1
1/9/2023,5581.125,0.011775197,11108.45,0.006168283,21.97,1
1/10/2023,5619.466,0.006869762,11205.78,0.008761798,20.58,1
1/11/2023,5732.877,0.020181811,11402.52,0.017557011,21.09,1
1/12/2023,5772.14,0.006848743,11459.61,0.005006788,18.83,0
1/13/2023,5805.736,0.005820372,11541.48,0.007144222,18.35,0
1/17/2023,5830.947,0.00434243,11557.19,0.001361177,19.36,0
1/18/2023,5765.451,-0.011232481,11410.29,-0.012710702,20.34,1
1/19/2023,5724.967,-0.007021827,11295.67,-0.010045319,20.52,1
1/20/2023,5911.055,0.032504642,11619.03,0.028626899,19.85,0
1/23/2023,6062.372,0.025598984,11872.54,0.021818517,19.81,0
1/24/2023,6041.903,-0.003376401,11846.64,-0.002181505,19.2,0
1/25/2023,6006.838,-0.005803635,11814.69,-0.002696967,19.08,0
1/26/2023,6134.374,0.021231803,12051.48,0.020041999,18.73,0
1/27/2023,6178.029,0.007116456,12166.6,0.009552354,18.51,0
1/30/2023,6036.681,-0.022879142,11912.39,-0.020894087,19.94,0
1/31/2023,6134.805,0.016254627,12101.93,0.015911165,19.4,0
2/1/2023,6291.276,0.025505456,12363.1,0.021580855,17.87,0
2/2/2023,6575.26,0.045139333,12803.14,0.035593015,18.73,0
2/3/2023,6490.545,-0.012883901,12573.36,-0.01794716,18.33,0
2/6/2023,6404.984,-0.013182406,12464.51,-0.008657193,19.43,0
2/7/2023,6593.527,0.02943692,12728.27,0.02116088,18.66,0
2/8/2023,6455.97,-0.020862431,12495.38,-0.018297066,19.63,0
2/9/2023,6387.313,-0.010634653,12381.17,-0.009140178,20.71,1
2/10/2023,6335.244,-0.008151941,12304.92,-0.006158546,20.53,1
2/13/2023,6453.496,0.018665737,12502.31,0.016041551,20.34,1
2/14/2023,6495.853,0.006563419,12590.89,0.007085091,18.91,0
2/15/2023,6537.16,0.00635898,12687.89,0.007703983,18.23,0
2/16/2023,6402.27,-0.020634343,12442.48,-0.019342066,20.17,1
2/17/2023,6322.375,-0.012479168,12358.18,-0.006775177,20.02,1
