id,Date,CURRENCY,Last Price,Return,Cumulative Log Return
SPXT Index,2015-05-19,USD,3926.41,-0.000443054742332194,0.6143679234345489
SPXT Index,2015-05-20,USD,3923.18,-0.0008229729660538254,0.6135449504684951
SPXT Index,2015-05-21,USD,3932.9,0.0024745178154557124,0.6160194682839508
SPXT Index,2015-05-22,USD,3924.16,-0.0022247516513562715,0.6137947166325946
SPXT Index,2015-05-26,USD,3883.88,-0.01031766162325809,0.6034770550093365
SPXT Index,2015-05-27,USD,3920.11,0.009285060664886657,0.6127621156742231
SPXT Index,2015-05-28,USD,3915.82,-0.0010949562920075095,0.6116671593822156
SPXT Index,2015-05-29,USD,3891.18,-0.006312304807329028,0.6053548545748866
SPXT Index,2015-06-01,USD,3899.59,0.002158965870300733,0.6075138204451873
SPXT Index,2015-06-02,USD,3895.85,-0.000959535391704236,0.6065542850534831
SPXT Index,2015-06-03,USD,3904.83,0.0023023644007498234,0.6088566494542329
SPXT Index,2015-06-04,USD,3871.23,-0.008641962411189752,0.6002146870430431
SPXT Index,2015-06-05,USD,3865.83,-0.0013958792814872112,0.5988188077615559
SPXT Index,2015-06-08,USD,3841.45,-0.0063265072286942114,0.5924923005328617
SPXT Index,2015-06-09,USD,3843.16,0.0004450453642341756,0.5929373458970959
SPXT Index,2015-06-10,USD,3889.7,0.01203708897774547,0.6049744348748414
SPXT Index,2015-06-11,USD,3897.59,0.002026379574878945,0.6070008144497203
SPXT Index,2015-06-12,USD,3870.56,-0.006959213993027902,0.6000416004566924
SPXT Index,2015-06-15,USD,3852.75,-0.004612020382271709,0.5954295800744207
SPXT Index,2015-06-16,USD,3874.73,0.005688803925021801,0.6011183839994425
SPXT Index,2015-06-17,USD,3882.49,0.002000717419003095,0.6031191014184456
SPXT Index,2015-06-18,USD,3921.43,0.009979682821510849,0.6130987842399565
SPXT Index,2015-06-19,USD,3900.64,-0.005315740962535287,0.6077830432774212
SPXT Index,2015-06-22,USD,3924.41,0.006075379227731048,0.6138584225051522
SPXT Index,2015-06-23,USD,3927.23,0.0007183212988000065,0.6145767438039522
SPXT Index,2015-06-24,USD,3898.47,-0.00735017429238205,0.6072265695115702
SPXT Index,2015-06-25,USD,3887.04,-0.0029362259407292868,0.6042903435708409
SPXT Index,2015-06-26,USD,3886.21,-0.00021355289053026638,0.6040767906803106
SPXT Index,2015-06-29,USD,3805.5,-0.02098700091393013,0.5830897897663805
SPXT Index,2015-06-30,USD,3815.85,0.0027160559120442684,0.5858058456784248
SPXT Index,2015-07-01,USD,3843.26,0.007157520134317252,0.592963365812742
SPXT Index,2015-07-02,USD,3842.06,-0.0003122836810316443,0.5926510821317104
SPXT Index,2015-07-06,USD,3827.35,-0.0038360233807370747,0.5888150587509733
SPXT Index,2015-07-07,USD,3850.66,0.00607190446902095,0.5948869632199942
SPXT Index,2015-07-08,USD,3787.67,-0.016493507862264778,0.5783934553577295
SPXT Index,2015-07-09,USD,3796.26,0.002265317236158637,0.5806587725938881
SPXT Index,2015-07-10,USD,3843.1,0.012262961028838504,0.5929217336227266
SPXT Index,2015-07-13,USD,3885.97,0.011093298323206824,0.6040150319459334
SPXT Index,2015-07-14,USD,3903.31,0.004452280222032812,0.6084673121679662
SPXT Index,2015-07-15,USD,3900.5,-0.0007201610806646386,0.6077471510873016
SPXT Index,2015-07-16,USD,3931.85,0.008005302986092033,0.6157524540733936
SPXT Index,2015-07-17,USD,3936.22,0.0011108189045998529,0.6168632729779935
SPXT Index,2015-07-20,USD,3939.35,0.0007948631438221554,0.6176581361218156
SPXT Index,2015-07-21,USD,3922.7,-0.004235542865156816,0.6134225932566588
SPXT Index,2015-07-22,USD,3913.75,-0.002284198557109818,0.611138394699549
SPXT Index,2015-07-23,USD,3891.79,-0.005626787624974483,0.6055116070745745
SPXT Index,2015-07-24,USD,3850.15,-0.01075709745381026,0.5947545096207643
SPXT Index,2015-07-27,USD,3827.93,-0.005787921467572232,0.588966588153192
SPXT Index,2015-07-28,USD,3875.37,0.01231695500586305,0.6012835431590551
SPXT Index,2015-07-29,USD,3904.21,0.007414315969786145,0.6086978591288412
SPXT Index,2015-07-30,USD,3904.64,0.00011013145352656295,0.6088079905823678
SPXT Index,2015-07-31,USD,3895.8,-0.002266539780936938,0.6065414508014308
SPXT Index,2015-08-03,USD,3885.07,-0.0027580480850524225,0.6037834027163784
SPXT Index,2015-08-04,USD,3876.44,-0.0022237949977448324,0.6015596077186336
SPXT Index,2015-08-05,USD,3889.99,0.003489380255400576,0.6050489879740342
SPXT Index,2015-08-06,USD,3860.92,-0.007501089886245538,0.5975478980877886
SPXT Index,2015-08-07,USD,3849.96,-0.0028427384113864917,0.5947051596764021
SPXT Index,2015-08-10,USD,3899.36,0.012749678469868186,0.6074548381462703
SPXT Index,2015-08-11,USD,3862.81,-0.009417539202232206,0.5980372989440381
SPXT Index,2015-08-12,USD,3867.37,0.0011797915517952617,0.5992170904958334
SPXT Index,2015-08-13,USD,3863.03,-0.0011228398157872022,0.5980942506800462
SPXT Index,2015-08-14,USD,3878.16,0.003908964710989338,0.6020032153910355
SPXT Index,2015-08-17,USD,3899.1,0.005384942923551961,0.6073881583145875
SPXT Index,2015-08-18,USD,3889.6,-0.00243943269379443,0.604948725620793
SPXT Index,2015-08-19,USD,3857.74,-0.0082248047984681,0.596723920822325
SPXT Index,2015-08-20,USD,3776.36,-0.021320937059421396,0.5754029837629036
SPXT Index,2015-08-21,USD,3656.67,-0.03220768552619013,0.5431952982367134
SPXT Index,2015-08-24,USD,3512.65,-0.04018215882125986,0.5030131394154536
SPXT Index,2015-08-25,USD,3465.19,-0.01360327318101362,0.48940986623443994
SPXT Index,2015-08-26,USD,3600.73,0.03836913748983939,0.5277790037242793
SPXT Index,2015-08-27,USD,3688.6,0.024110379583360597,0.5518893833076399
SPXT Index,2015-08-28,USD,3691.3,0.0007317172645873171,0.5526211005722272
SPXT Index,2015-08-31,USD,3660.75,-0.008310655077925944,0.5443104454943013
SPXT Index,2015-09-01,USD,3552.65,-0.029974240569444532,0.5143362049248568
SPXT Index,2015-09-02,USD,3618.25,0.018296679651792047,0.5326328845766488
SPXT Index,2015-09-03,USD,3622.66,0.00121807909372329,0.5338509636703721
SPXT Index,2015-09-04,USD,3567.41,-0.015368720329197672,0.5184822433411744
SPXT Index,2015-09-08,USD,3657.32,0.02489079645704173,0.5433730397982162
SPXT Index,2015-09-09,USD,3606.8,-0.013909686113530384,0.5294633536846858
SPXT Index,2015-09-10,USD,3626.14,0.005347768982305823,0.5348111226669916
SPXT Index,2015-09-11,USD,3643.54,0.00478701489679878,0.5395981375637904
SPXT Index,2015-09-14,USD,3628.87,-0.00403443147407323,0.5355637060897172
SPXT Index,2015-09-15,USD,3675.48,0.012762431332015822,0.548326137421733
SPXT Index,2015-09-16,USD,3707.62,0.008706424949499691,0.5570325623712327
SPXT Index,2015-09-17,USD,3698.74,-0.002397940217619521,0.5546346221536131
SPXT Index,2015-09-18,USD,3638.99,-0.01628605049398857,0.5383485716596246
SPXT Index,2015-09-21,USD,3655.64,0.004565009853697788,0.5429135815133224
SPXT Index,2015-09-22,USD,3610.7,-0.012369521107590487,0.5305440604057319
SPXT Index,2015-09-23,USD,3603.49,-0.0019988390659353428,0.5285452213397965
SPXT Index,2015-09-24,USD,3591.37,-0.0033690749963657396,0.5251761463434308
SPXT Index,2015-09-25,USD,3589.71,-0.00046232600933748813,0.5247138203340933
SPXT Index,2015-09-28,USD,3498.61,-0.025705672536906476,0.49900814779718683
