id,Date,CURRENCY,Last Price,Return,Cumulative Log Return
NDX Index,2012-08-15,USD,2735.47,0.0028115099991348202,0.4382602316796298
NDX Index,2012-08-16,USD,2768.09,0.011854284132569504,0.4501145158121993
NDX Index,2012-08-17,USD,2780.3,0.004401283871642292,0.4545157996838416
NDX Index,2012-08-20,USD,2784.33,0.0014484343809257894,0.4559642340647674
NDX Index,2012-08-21,USD,2772.2,-0.004366041133160081,0.4515981929316073
NDX Index,2012-08-22,USD,2783.42,0.004039158637321627,0.4556373515689289
NDX Index,2012-08-23,USD,2762.02,-0.007718091343937417,0.4479192602249915
NDX Index,2012-08-24,USD,2778.05,0.005786946639795509,0.453706206864787
NDX Index,2012-08-27,USD,2782.55,0.0016185307277511995,0.4553247375925382
NDX Index,2012-08-28,USD,2782.69,5.0312295616805613e-05,0.455375049888155
NDX Index,2012-08-29,USD,2784.0,0.0004706567185106536,0.4558457066066657
NDX Index,2012-08-30,USD,2753.74,-0.010928754756062808,0.44491695185060287
NDX Index,2012-08-31,USD,2772.24,0.00669566995028692,0.4516126218008898
NDX Index,2012-09-04,USD,2772.03,-7.575388648106696e-05,0.4515368679144087
NDX Index,2012-09-05,USD,2766.95,-0.0018342732504290638,0.44970259466397966
NDX Index,2012-09-06,USD,2829.71,0.022428602376657558,0.4721311970406372
NDX Index,2012-09-07,USD,2825.11,-0.0016269310127094982,0.4705042660279277
NDX Index,2012-09-10,USD,2788.35,-0.013097278854309558,0.45740698717361816
NDX Index,2012-09-11,USD,2784.89,-0.001241647746919483,0.4561653394266987
NDX Index,2012-09-12,USD,2791.68,0.002435189858811526,0.4586005292855102
NDX Index,2012-09-13,USD,2831.35,0.014110064562749436,0.47271059384825964
NDX Index,2012-09-14,USD,2855.23,0.008398770569704617,0.48110936441796426
NDX Index,2012-09-17,USD,2856.44,0.0004236939522419547,0.4815330583702062
NDX Index,2012-09-18,USD,2857.38,0.00032902681865376593,0.48186208518886
NDX Index,2012-09-19,USD,2864.03,0.0023246028495051974,0.4841866880383652
NDX Index,2012-09-20,USD,2861.7,-0.000813870066738609,0.48337281797162657
NDX Index,2012-09-21,USD,2861.64,-2.096677814034109e-05,0.4833518511934862
NDX Index,2012-09-24,USD,2843.98,-0.0061904074915313245,0.4771614437019549
NDX Index,2012-09-25,USD,2804.53,-0.01396851256446574,0.46319293113748916
NDX Index,2012-09-26,USD,2781.63,-0.008198880190021463,0.4549940509474677
NDX Index,2012-09-27,USD,2821.6,0.014267013126729289,0.469261064074197
NDX Index,2012-09-28,USD,2799.19,-0.007974010324016234,0.46128705375018075
NDX Index,2012-10-01,USD,2794.28,-0.0017556190561967,0.45953143469398405
